COD_CF_Fornitore,Data_documento,ID_documento,Descrizione,Codice_articolo,Codice_variante,Codice_categoria,Unita_misura,Quantita_um,Prezzo_netto_vu,importo
2897,2021-12-03,2021-BADDV-0001924,CL7307 PROFILO ANGOLO 90° CHAMPAGNE YW277G,017.PM507,0,10.30.50.10.190,NR,2.0,12.6,25.2
2897,2021-12-03,2021-BADDV-0001924,CL7307 PROFILO ANGOLO 90° KORTEN,017.PM507,0,10.30.50.10.190,NR,3.0,32.0,96.0
2897,2021-12-03,2021-BADDV-0001924,PROFILI CURVI DA VERNICIARE RAL 9005 OPACO,017.PM507,0,10.30.50.10.190,NR,8.0,49.825,398.6
525,2021-12-03,2021-BADDV-0001929,"RIVETTO ALLUMINIO 3,4x9 PER INC/SER POMOLO",017.PM322,0,10.30.50.10.030,PZ,2000.0,0.01204,24.08
1706,2021-11-30,2021-BADDV-0001932,COLLA PER PANNELLI SANDWICH - POLIOLO,052.MP.COL.04,0,20.30.090,KG,300.0,3.16,948.0
1706,2021-11-30,2021-BADDV-0001932,COLLA PER PANNELLI SANDWICH - ISOCIANATO,052.MP.COL.05,0,20.30.090,KG,250.0,6.74,1685.0
3493,2021-12-02,2021-BADDV-0001933,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3928,10.30.40.10.50,MQ,5.72,37.34441,213.61
584,2021-12-02,2021-BADDV-0001938,"PROFILO AD ""H"" IN POLICARB. L=3000 PER VETRO DA 10 mm",090.PBT10,0,10.30.50.10.300.11,PZ,13.0,11.17692,145.3
4385,2021-11-22,2021-BADDV-0001944,2574008 MANIGLIA PARIS HOPPE ALLUM. COMPL. DI ADATT. VETRO,017.PM405,0,10.30.50.10.010,PZ,100.0,46.8,4680.0
3564,2021-12-03,2021-BADDV-0001945,CERNIERA VERTICALE 8674 15 ANTA CRISTALLO_x000D_consegna settembre 2021,017.PM591,0,10.30.50.10.040,PZ,6.0,21.13167,126.79
3493,2021-12-03,2021-BADDV-0001946,VETRO TRASPARENTE 33.1 ACUSTICO F.G.,090.VST33.SI,46,10.30.40.10.50,MQ,11.49,25.0,287.25
3493,2021-12-03,2021-BADDV-0001946,VETRO TRASPARENTE 66.1 ANTIRUMORE_x000D_P1,090.VST66.SI,3826,10.30.40.10.50,MQ,8.73,37.34479,326.02
3493,2021-12-03,2021-BADDV-0001946,VETRO TRASPARENTE 66.1 ANTIRUMORE_x000D_P1,090.VST66.SI,3827,10.30.40.10.50,MQ,8.43,37.3452,314.82
3493,2021-12-03,2021-BADDV-0001946,VETRO TRASPARENTE 66.1 ANTIRUMORE_x000D_P1,090.VST66.SI,3829,10.30.40.10.50,MQ,6.07,37.34432,226.68
3493,2021-12-03,2021-BADDV-0001946,VETRO TRASPARENTE 66.1 ANTIRUMORE_x000D_P2,090.VST66.SI,3830,10.30.40.10.50,MQ,6.51,37.34562,243.12
3493,2021-12-03,2021-BADDV-0001946,VETRO TRASPARENTE 66.1 ANTIRUMORE_x000D_P2,090.VST66.SI,3831,10.30.40.10.50,MQ,8.14,37.34521,303.99
3493,2021-12-03,2021-BADDV-0001946,VETRO TRASPARENTE 66.1 ANTIRUMORE_x000D_P2,090.VST66.SI,3833,10.30.40.10.50,MQ,8.84,37.34502,330.13
3493,2021-12-03,2021-BADDV-0001947,VETRO TRASPARENTE 33.1 SILENT F.G. ANTA INT.,090.VST33.SI,40,10.30.40.10.50,MQ,8.79,25.0,219.75
3493,2021-12-03,2021-BADDV-0001947,VETRO TRASPARENTE 33.1 SILENT F.G. ANTA INT.,090.VST33.SI,41,10.30.40.10.50,MQ,1.76,25.0,44.0
3493,2021-12-03,2021-BADDV-0001947,VETRO TRASPARENTE 33.1 SILENT F.G. ANTA INT.,090.VST33.SI,42,10.30.40.10.50,MQ,1.65,25.0,41.25
3493,2021-12-03,2021-BADDV-0001947,VETRO TRASPARENTE 33.1 SILENT F.G. ANTA INT.,090.VST33.SI,43,10.30.40.10.50,MQ,1.88,25.0,47.0
3493,2021-12-03,2021-BADDV-0001947,VETRO TRASPARENTE 33.1 SILENT F.G. ANTA INT.,090.VST33.SI,44,10.30.40.10.50,MQ,1.55,25.0,38.75
3493,2021-12-03,2021-BADDV-0001947,VETRO TRASPARENTE 33.1 SILENT F.G. ANTA INT.,090.VST33.SI,45,10.30.40.10.50,MQ,1.53,25.0,38.25
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,595,10.30.40.10.50,MQ,0.39,37.33333,14.56
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,596,10.30.40.10.50,MQ,0.49,37.34694,18.3
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3462,10.30.40.10.50,MQ,9.46,37.34461,353.28
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3571,10.30.40.10.50,MQ,0.39,37.33333,14.56
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3572,10.30.40.10.50,MQ,0.48,37.35417,17.93
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3834,10.30.40.10.50,MQ,5.61,37.34581,209.51
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3836,10.30.40.10.50,MQ,2.11,37.34597,78.8
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3837,10.30.40.10.50,MQ,15.44,37.34521,576.61
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3838,10.30.40.10.50,MQ,5.59,37.34526,208.76
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3839,10.30.40.10.50,MQ,5.89,37.34465,219.96
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3840,10.30.40.10.50,MQ,12.46,37.3451,465.32
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3842,10.30.40.10.50,MQ,0.39,37.33333,14.56
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3843,10.30.40.10.50,MQ,0.49,37.34694,18.3
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3844,10.30.40.10.50,MQ,1.79,37.34637,66.85
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3845,10.30.40.10.50,MQ,5.4,37.34444,201.66
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3846,10.30.40.10.50,MQ,1.87,37.34759,69.84
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3847,10.30.40.10.50,MQ,1.97,37.34518,73.57
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3848,10.30.40.10.50,MQ,1.79,37.34637,66.85
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3849,10.30.40.10.50,MQ,9.46,37.34461,353.28
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3850,10.30.40.10.50,MQ,3.7,37.34595,138.18
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3851,10.30.40.10.50,MQ,3.9,37.34615,145.65
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3852,10.30.40.10.50,MQ,12.39,37.34463,462.7
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3853,10.30.40.10.50,MQ,2.88,37.34375,107.55
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3854,10.30.40.10.50,MQ,1.15,37.34783,42.95
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3855,10.30.40.10.50,MQ,1.25,37.344,46.68
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3856,10.30.40.10.50,MQ,1.86,37.34409,69.46
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3857,10.30.40.10.50,MQ,1.96,37.34694,73.2
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,395,10.30.40.10.50,MQ,3.96,37.34596,147.89
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,864,10.30.40.10.50,MQ,5.88,37.34524,219.59
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3453,10.30.40.10.50,MQ,0.77,37.35065,28.76
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3454,10.30.40.10.50,MQ,0.97,37.34021,36.22
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3571,10.30.40.10.50,MQ,0.77,37.35065,28.76
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3572,10.30.40.10.50,MQ,0.97,37.34021,36.22
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3858,10.30.40.10.50,MQ,1.93,37.34715,72.08
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3859,10.30.40.10.50,MQ,3.99,37.34586,149.01
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3860,10.30.40.10.50,MQ,2.46,37.34553,91.87
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3861,10.30.40.10.50,MQ,0.39,37.33333,14.56
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3862,10.30.40.10.50,MQ,5.52,37.3442,206.14
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3863,10.30.40.10.50,MQ,0.61,37.34426,22.78
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3864,10.30.40.10.50,MQ,0.71,37.33803,26.51
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3865,10.30.40.10.50,MQ,1.94,37.34536,72.45
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3866,10.30.40.10.50,MQ,1.78,37.3427,66.47
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3867,10.30.40.10.50,MQ,9.42,37.34501,351.79
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3868,10.30.40.10.50,MQ,5.58,37.34588,208.39
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3869,10.30.40.10.50,MQ,11.8,37.34492,440.67
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3870,10.30.40.10.50,MQ,5.36,37.34515,200.17
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3871,10.30.40.10.50,MQ,3.1,37.34516,115.77
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3872,10.30.40.10.50,MQ,3.22,37.34472,120.25
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3873,10.30.40.10.50,MQ,7.43,37.34455,277.47
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3874,10.30.40.10.50,MQ,3.91,37.34527,146.02
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3875,10.30.40.10.50,MQ,12.25,37.34531,457.48
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3876,10.30.40.10.50,MQ,2.86,37.34615,106.81
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3877,10.30.40.10.50,MQ,0.61,37.34426,22.78
3493,2021-12-06,2021-BADDV-0001948,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3878,10.30.40.10.50,MQ,0.71,37.33803,26.51
682,2021-12-06,2021-BADDV-0001950,MORSETTI PER SCORREVOLE PER PORTA VETRO V-5052- coppia,017.PM556,0,10.30.50.10.180,PZ,6.0,78.85,473.1
682,2021-12-06,2021-BADDV-0001950,V-5041 COPPIA TAPPO FINALE BARRA SCORREVOLE,017.PM576,0,10.30.50.10.010,PZ,6.0,11.0,66.0
682,2021-12-06,2021-BADDV-0001950,PROFILO ALLUMINIO X SCORREVOLE VETRO P013 BARRA 3MT,017.PM615,0,10.30.50.10.010,PZ,2.0,40.625,81.25
682,2021-12-06,2021-BADDV-0001950,COPPIA MANIGLIONI ROUND 02 _x000D_25.02.13/0650.0850,017.PM398,0,10.30.50.10.010,PZ,1.0,98.15,98.15
3529,2021-12-06,2021-BADDV-0001951,SLITTA DORMA G 96 N20 K 8/12 DIN SX,017.PM569,0,10.30.50.10.010,PZ,50.0,13.0,650.0
1964,2021-12-10,2021-BADDV-0001952,VETRO TRASPARENTE STRATIFICATO 3+3 F.G. ANTA INTELAIATA,090.VST33,197,10.30.40.10.50,MQ,3.38,21.0,70.98
1964,2021-12-10,2021-BADDV-0001952,VETRO TRASPARENTE STRATIFICATO 3+3 F.G. ANTA INTELAIATA,090.VST33,246,10.30.40.10.50,MQ,3.36,21.0,70.56
1964,2021-12-10,2021-BADDV-0001952,VETRO TRASPARENTE STRATIFICATO 3+3 F.G. ANTA INTELAIATA,090.VST33,498,10.30.40.10.50,MQ,2.93,21.0,61.53
1964,2021-12-10,2021-BADDV-0001952,VETRO TRASPARENTE STRATIFICATO 3+3 F.G. ANTA INTELAIATA,090.VST33,519,10.30.40.10.50,MQ,2.94,21.0,61.74
1964,2021-12-10,2021-BADDV-0001952,VETRO TRASPARENTE STRATIFICATO 3+3 F.G. ANTA INTELAIATA,090.VST33,569,10.30.40.10.50,MQ,5.89,21.0,123.69
1964,2021-12-10,2021-BADDV-0001952,VETRO TRASPARENTE STRATIFICATO 3+3 F.G. ANTA INTELAIATA,090.VST33,570,10.30.40.10.50,MQ,3.91,21.0,82.11
1964,2021-12-10,2021-BADDV-0001952,VETRO TRASPARENTE STRATIFICATO 3+3 F.G. ANTA INTELAIATA,090.VST33,572,10.30.40.10.50,MQ,7.8,21.0,163.8
1964,2021-12-10,2021-BADDV-0001952,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,2445,10.30.40.10.50,MQ,2.58,27.0,69.66
1964,2021-12-10,2021-BADDV-0001952,VETRO STRATIFICATO TRASPARENTE 5+5,090.VST55,2461,10.30.40.10.50,MQ,2.18,27.0,58.86
1964,2021-12-10,2021-BADDV-0001952,VETRO TRASPARENTE STRATIFICATO 3+3 F.G. ANTA INTELAIATA,090.VST33,583,10.30.40.10.50,MQ,5.06,21.0,106.26
3444,2021-12-09,2021-BADDV-0001954,VETRO STRATIFICATO 33.1,017.PM152,14,10.30.40.10.10,MQ,129.63,14.69999,1905.56
3444,2021-12-09,2021-BADDV-0001954,VETRO STRATIFICATO 33.1,017.PM152,1786,10.30.40.10.10,MQ,3.12,14.69872,45.86
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,3.0,66.21,198.63
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,3.0,66.21,198.63
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,3.0,79.64,238.92
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,1.0,79.64,79.64
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,2.0,79.64,159.28
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,1.0,73.29,73.29
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,1.0,73.29,73.29
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,3.0,79.64,238.92
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,3.0,79.64,238.92
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,2.0,79.64,159.28
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,1.0,79.64,79.64
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,3.0,79.64,238.92
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,1.0,79.64,79.64
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,1.0,79.64,79.64
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,1.0,79.64,79.64
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,4.0,79.64,318.56
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,3.0,79.64,238.92
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,3.0,79.64,238.92
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,1.0,79.64,79.64
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,1.0,79.64,79.64
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,3.0,79.64,238.92
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,3.0,79.64,238.92
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,2.0,113.23,226.46
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,1.0,105.73,105.73
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,3.0,106.46,319.38
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,1.0,105.73,105.73
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,1.0,105.73,105.73
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO SU TEL. AL.,017.PM543_AL,1,10.30.50.10.110,PZ,1.0,105.73,105.73
535,2021-12-06,2021-BADDV-0001955,VENEZIANA STANDARD CON ORIENTAMENTO E SOLLEVAMENTO (doppio comando a DX con asta di orientamento e cordicella di sollevamento),017.PM425,1,10.30.50.10.110,PZ,1.0,37.45,37.45
535,2021-12-06,2021-BADDV-0001955,VENEZIANA CON ORIENTAMENTO MONOCOMANDO UNIFLEX A DX,017.PM425,1,10.30.50.10.110,PZ,1.0,37.45,37.45
2521,2021-12-09,2021-BADDV-0001959,VETRO TRASPARENTE STRATIFICATO 3+3 F.G. ANTA INTELAIATA,090.VST33,275,10.30.40.10.50,MQ,2.23,19.0,42.37
2521,2021-12-09,2021-BADDV-0001959,VETRO TRASPARENTE STRATIFICATO 3+3 F.G. ANTA INTELAIATA,090.VST33,563,10.30.40.10.50,MQ,3.69,19.0,70.11
2521,2021-12-09,2021-BADDV-0001959,VETRO TRASPARENTE STRATIFICATO 3+3 F.G. ANTA INTELAIATA,090.VST33,564,10.30.40.10.50,MQ,7.39,19.0,140.41
2521,2021-12-09,2021-BADDV-0001959,VETRO TRASPARENTE STRATIFICATO 3+3 F.G. ANTA INTELAIATA,090.VST33,565,10.30.40.10.50,MQ,6.86,19.0,130.34
2521,2021-12-09,2021-BADDV-0001959,VETRO STRATIFICATO TRASPARENTE 6+6,090.VST66,1044,10.30.40.10.50,MQ,4.88,30.0,146.4
2521,2021-12-09,2021-BADDV-0001959,VETRO STRATIFICATO TRASPARENTE 6+6,090.VST66,1046,10.30.40.10.50,MQ,2.71,30.0,81.3
2521,2021-12-09,2021-BADDV-0001959,VETRO STRATIFICATO TRASPARENTE 6+6,090.VST66,1048,10.30.40.10.50,MQ,14.31,30.0,429.3
2521,2021-12-09,2021-BADDV-0001959,VETRO STRATIFICATO TRASPARENTE 6+6,090.VST66,1050,10.30.40.10.50,MQ,35.94,30.0,1078.2
2521,2021-12-09,2021-BADDV-0001959,VETRO STRATIFICATO TRASPARENTE 6+6,090.VST66,1051,10.30.40.10.50,MQ,0.72,30.0,21.6
2521,2021-12-09,2021-BADDV-0001959,VETRO STRATIFICATO TRASPARENTE 6+6,090.VST66,1052,10.30.40.10.50,MQ,5.59,30.0,167.7
1571,2021-12-09,2021-BADDV-0001960,NASTRO ACCIAIO ZINCATO,017.PM001,29,10.30.10.10.30.05,KG,12290.0,1.43,17574.7
3493,2021-12-07,2021-BADDV-0001961,ANTA SCORREVOLE IN CRISTALLO TRASP. 1000 H=2500,092.ANTASCTR.01,0,10.30.40.10.60,PZ,1.0,100.0,100.0
3493,2021-12-07,2021-BADDV-0001961,ANTA SCORREVOLE IN CRISTALLO TRASP. 1290 H=2800,092.ANTASCTR.05,0,10.30.40.10.60,PZ,2.0,120.0,240.0
3493,2021-12-07,2021-BADDV-0001963,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2734,10.30.40.10.50,MQ,0.98,35.96939,35.25
3493,2021-12-07,2021-BADDV-0001963,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2921,10.30.40.10.50,MQ,2.83,35.9682,101.79
3493,2021-12-07,2021-BADDV-0001963,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2950,10.30.40.10.50,MQ,0.47,35.95745,16.9
3493,2021-12-07,2021-BADDV-0001963,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,2968,10.30.40.10.50,MQ,3.14,35.96815,112.94
3493,2021-12-07,2021-BADDV-0001963,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3151,10.30.40.10.50,MQ,2.84,35.96831,102.15
3493,2021-12-07,2021-BADDV-0001963,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3290,10.30.40.10.50,MQ,2.34,35.96581,84.16
3493,2021-12-07,2021-BADDV-0001963,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3662,10.30.40.10.50,MQ,2.83,35.9682,101.79
3493,2021-12-07,2021-BADDV-0001963,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3951,10.30.40.10.50,MQ,5.88,35.96769,211.49
3493,2021-12-07,2021-BADDV-0001963,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3952,10.30.40.10.50,MQ,1.76,35.96591,63.3
3493,2021-12-07,2021-BADDV-0001963,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3953,10.30.40.10.50,MQ,3.23,35.96904,116.18
3493,2021-12-07,2021-BADDV-0001963,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3954,10.30.40.10.50,MQ,3.19,35.96865,114.74
3493,2021-12-07,2021-BADDV-0001963,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3955,10.30.40.10.50,MQ,1.34,35.97015,48.2
3493,2021-12-07,2021-BADDV-0001965,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,1541,10.30.40.10.50,MQ,1.85,35.96757,66.54
3493,2021-12-07,2021-BADDV-0001965,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3812,10.30.40.10.50,MQ,1.61,35.96894,57.91
3493,2021-12-07,2021-BADDV-0001965,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3813,10.30.40.10.50,MQ,2.41,35.9668,86.68
3493,2021-12-07,2021-BADDV-0001965,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3814,10.30.40.10.50,MQ,1.85,35.96757,66.54
3493,2021-12-07,2021-BADDV-0001965,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3815,10.30.40.10.50,MQ,3.81,35.9685,137.04
3493,2021-12-07,2021-BADDV-0001965,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3816,10.30.40.10.50,MQ,0.54,35.96296,19.42
3493,2021-12-07,2021-BADDV-0001965,VETRO TRASPARENTE 66.1 ANTIRUMORE,090.VST66.SI,3817,10.30.40.10.50,MQ,6.45,35.96744,231.99
